full_address,onemap_result,hdb_LATITUDE,hdb_LONGITUDE,hdb_POSTAL
465 ANG MO KIO AVE 10,"{'SEARCHVAL': 'TECK GHEE HORIZON', 'BLK_NO': '465', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'TECK GHEE HORIZON', 'ADDRESS': '465 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560465', 'POSTAL': '560465', 'X': '30657.8246932384', 'Y': '38693.0986568723', 'LATITUDE': '1.3662010408294', 'LONGITUDE': '103.857200967235'}",1.3662010408294,103.857200967235,560465.0
586 ANG MO KIO AVE 3,"{'SEARCHVAL': 'CHENG SAN COURT', 'BLK_NO': '586', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'CHENG SAN COURT', 'ADDRESS': '586 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560586', 'POSTAL': '560586', 'X': '30241.039400328', 'Y': '39146.7271989435', 'LATITUDE': '1.37030352965928', 'LONGITUDE': '103.853455898206'}",1.37030352965928,103.853455898206,560586.0
603 ANG MO KIO AVE 5,"{'SEARCHVAL': 'YIO CHU KANG GREEN', 'BLK_NO': '603', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'YIO CHU KANG GREEN', 'ADDRESS': '603 ANG MO KIO AVENUE 5 YIO CHU KANG GREEN SINGAPORE 560603', 'POSTAL': '560603', 'X': '28271.2227501068', 'Y': '40241.1067093387', 'LATITUDE': '1.38020079047279', 'LONGITUDE': '103.83575571651'}",1.38020079047279,103.83575571651,560603.0
560 ANG MO KIO AVE 10,"{'SEARCHVAL': '560 ANG MO KIO AVENUE 10 SINGAPORE 560560', 'BLK_NO': '560', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'NIL', 'ADDRESS': '560 ANG MO KIO AVENUE 10 SINGAPORE 560560', 'POSTAL': '560560', 'X': '30879.4345812146', 'Y': '39203.4293024875', 'LATITUDE': '1.37081626777721', 'LONGITUDE': '103.859192334256'}",1.37081626777721,103.859192334256,560560.0
611 ANG MO KIO AVE 5,"{'SEARCHVAL': 'PCF SPARKLETOTS PRESCHOOL @ YIO CHU KANG BLK 611 (KN)', 'BLK_NO': '611', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'PCF SPARKLETOTS PRESCHOOL @ YIO CHU KANG BLK 611 (KN)', 'ADDRESS': '611 ANG MO KIO AVENUE 5 PCF SPARKLETOTS PRESCHOOL @ YIO CHU KANG BLK 611 (KN) SINGAPORE 560611', 'POSTAL': '560611', 'X': '28437.7295013135', 'Y': '40030.0483010225', 'LATITUDE': '1.37829205175133', 'LONGITUDE': '103.83725190016'}",1.37829205175133,103.83725190016,560611.0
608 ANG MO KIO AVE 5,"{'SEARCHVAL': 'YIO CHU KANG GREEN', 'BLK_NO': '608', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'YIO CHU KANG GREEN', 'ADDRESS': '608 ANG MO KIO AVENUE 5 YIO CHU KANG GREEN SINGAPORE 560608', 'POSTAL': '560608', 'X': '28383.0217854837', 'Y': '40062.1202565692', 'LATITUDE': '1.37858209980487', 'LONGITUDE': '103.836760311526'}",1.37858209980487,103.836760311526,560608.0
505 ANG MO KIO AVE 8,"{'SEARCHVAL': 'CHENG SAN CREST', 'BLK_NO': '505', 'ROAD_NAME': 'ANG MO KIO AVENUE 8', 'BUILDING': 'CHENG SAN CREST', 'ADDRESS': '505 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560505', 'POSTAL': '560505', 'X': '29881.4650763059', 'Y': '39650.5259228665', 'LATITUDE': '1.3748597302123', 'LONGITUDE': '103.850224901404'}",1.3748597302123,103.850224901404,560505.0
607 ANG MO KIO AVE 4,"{'SEARCHVAL': 'YIO CHU KANG GREEN', 'BLK_NO': '607', 'ROAD_NAME': 'ANG MO KIO AVENUE 4', 'BUILDING': 'YIO CHU KANG GREEN', 'ADDRESS': '607 ANG MO KIO AVENUE 4 YIO CHU KANG GREEN SINGAPORE 560607', 'POSTAL': '560607', 'X': '28611.8740149969', 'Y': '40270.6082471721', 'LATITUDE': '1.38046758670091', 'LONGITUDE': '103.838816721629'}",1.38046758670091,103.838816721629,560607.0
524 ANG MO KIO AVE 5,"{'SEARCHVAL': '524 ANG MO KIO AVENUE 5 SINGAPORE 560524', 'BLK_NO': '524', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'NIL', 'ADDRESS': '524 ANG MO KIO AVENUE 5 SINGAPORE 560524', 'POSTAL': '560524', 'X': '30195.0341838365', 'Y': '39486.7186520565', 'LATITUDE': '1.3733782941643', 'LONGITUDE': '103.853042534069'}",1.3733782941643,103.853042534069,560524.0
643 ANG MO KIO AVE 5,"{'SEARCHVAL': 'ANG MO KIO 61', 'BLK_NO': '643', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'ANG MO KIO 61', 'ADDRESS': '643 ANG MO KIO AVENUE 5 ANG MO KIO 61 SINGAPORE 560643', 'POSTAL': '560643', 'X': '28805.5663492633', 'Y': '39943.1613296438', 'LATITUDE': '1.3775062692911', 'LONGITUDE': '103.840557182306'}",1.3775062692911,103.840557182306,560643.0
513 ANG MO KIO AVE 8,"{'SEARCHVAL': 'CHENG SAN CREST', 'BLK_NO': '513', 'ROAD_NAME': 'ANG MO KIO AVENUE 8', 'BUILDING': 'CHENG SAN CREST', 'ADDRESS': '513 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560513', 'POSTAL': '560513', 'X': '29878.1228855439', 'Y': '39415.8017650489', 'LATITUDE': '1.37273696913231', 'LONGITUDE': '103.850194854525'}",1.37273696913231,103.850194854525,560513.0
542 ANG MO KIO AVE 10,"{'SEARCHVAL': 'CHENG SAN GREEN', 'BLK_NO': '542', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'CHENG SAN GREEN', 'ADDRESS': '542 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560542', 'POSTAL': '560542', 'X': '30510.4482763158', 'Y': '39637.1165099163', 'LATITUDE': '1.37473841331656', 'LONGITUDE': '103.855876768354'}",1.37473841331656,103.855876768354,560542.0
548 ANG MO KIO AVE 10,"{'SEARCHVAL': 'CHENG SAN PLACE', 'BLK_NO': '548', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'CHENG SAN PLACE', 'ADDRESS': '548 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560548', 'POSTAL': '560548', 'X': '30640.5823244378', 'Y': '39435.3572131656', 'LATITUDE': '1.37291376311161', 'LONGITUDE': '103.85704609864'}",1.37291376311161,103.85704609864,560548.0
550 ANG MO KIO AVE 10,"{'SEARCHVAL': '550 ANG MO KIO AVENUE 10 SINGAPORE 560550', 'BLK_NO': '550', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'NIL', 'ADDRESS': '550 ANG MO KIO AVENUE 10 SINGAPORE 560550', 'POSTAL': '560550', 'X': '30769.5465755248', 'Y': '39512.0900024399', 'LATITUDE': '1.37360769512088', 'LONGITUDE': '103.85820494173'}",1.37360769512088,103.85820494173,560550.0
178 ANG MO KIO AVE 4,"{'SEARCHVAL': 'KEBUN BARU LINK 2', 'BLK_NO': '178', 'ROAD_NAME': 'ANG MO KIO AVENUE 4', 'BUILDING': 'KEBUN BARU LINK 2', 'ADDRESS': '178 ANG MO KIO AVENUE 4 KEBUN BARU LINK 2 SINGAPORE 560178', 'POSTAL': '560178', 'X': '28413.9467055202', 'Y': '39797.9678397067', 'LATITUDE': '1.37619319942083', 'LONGITUDE': '103.837038191014'}",1.37619319942083,103.837038191014,560178.0
637 ANG MO KIO AVE 6,"{'SEARCHVAL': 'YIO CHU KANG HEIGHTS', 'BLK_NO': '637', 'ROAD_NAME': 'ANG MO KIO AVENUE 6', 'BUILDING': 'YIO CHU KANG HEIGHTS', 'ADDRESS': '637 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560637', 'POSTAL': '560637', 'X': '29003.371436622', 'Y': '40258.9200836532', 'LATITUDE': '1.38036187235317', 'LONGITUDE': '103.842334616577'}",1.38036187235317,103.842334616577,560637.0
503 ANG MO KIO AVE 5,"{'SEARCHVAL': 'CHENG SAN CREST', 'BLK_NO': '503', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'CHENG SAN CREST', 'ADDRESS': '503 ANG MO KIO AVENUE 5 CHENG SAN CREST SINGAPORE 560503', 'POSTAL': '560503', 'X': '29738.6988365194', 'Y': '39717.0801037718', 'LATITUDE': '1.37546163119278', 'LONGITUDE': '103.848942047568'}",1.37546163119278,103.848942047568,560503.0
610 ANG MO KIO AVE 4,"{'SEARCHVAL': 'THE SALVATION ARMY ANG MO KIO CHILD CARE CENTRE', 'BLK_NO': '610', 'ROAD_NAME': 'ANG MO KIO AVENUE 4', 'BUILDING': 'THE SALVATION ARMY ANG MO KIO CHILD CARE CENTRE', 'ADDRESS': '610 ANG MO KIO AVENUE 4 THE SALVATION ARMY ANG MO KIO CHILD CARE CENTRE SINGAPORE 560610', 'POSTAL': '560610', 'X': '28649.7688949835', 'Y': '40151.9743075874', 'LATITUDE': '1.37939470300077', 'LONGITUDE': '103.839157232686'}",1.37939470300077,103.839157232686,560610.0
156 ANG MO KIO AVE 4,"{'SEARCHVAL': 'YIO CHU KANG GROVE', 'BLK_NO': '156', 'ROAD_NAME': 'ANG MO KIO AVENUE 4', 'BUILDING': 'YIO CHU KANG GROVE', 'ADDRESS': '156 ANG MO KIO AVENUE 4 YIO CHU KANG GROVE SINGAPORE 560156', 'POSTAL': '560156', 'X': '28737.7136718566', 'Y': '39720.7868421301', 'LATITUDE': '1.37549519574964', 'LONGITUDE': '103.839947470774'}",1.37549519574964,103.839947470774,560156.0
330 ANG MO KIO AVE 1,"{'SEARCHVAL': 'TECK GHEE VIEW', 'BLK_NO': '330', 'ROAD_NAME': 'ANG MO KIO AVENUE 1', 'BUILDING': 'TECK GHEE VIEW', 'ADDRESS': '330 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560330', 'POSTAL': '560330', 'X': '29971.1495055445', 'Y': '38276.3163302261', 'LATITUDE': '1.36243186402478', 'LONGITUDE': '103.851030689651'}",1.36243186402478,103.851030689651,560330.0
180 ANG MO KIO AVE 5,"{'SEARCHVAL': 'KEBUN BARU LINK 2', 'BLK_NO': '180', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'KEBUN BARU LINK 2', 'ADDRESS': '180 ANG MO KIO AVENUE 5 KEBUN BARU LINK 2 SINGAPORE 560180', 'POSTAL': '560180', 'X': '28561.1630048091', 'Y': '39851.4714648761', 'LATITUDE': '1.37667706463381', 'LONGITUDE': '103.838361037555'}",1.37667706463381,103.838361037555,560180.0
333 ANG MO KIO AVE 1,"{'SEARCHVAL': 'TECK GHEE VIEW', 'BLK_NO': '333', 'ROAD_NAME': 'ANG MO KIO AVENUE 1', 'BUILDING': 'TECK GHEE VIEW', 'ADDRESS': '333 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560333', 'POSTAL': '560333', 'X': '30045.4833755', 'Y': '38155.8667959049', 'LATITUDE': '1.3613425564061', 'LONGITUDE': '103.851698621454'}",1.3613425564061,103.851698621454,560333.0
231 ANG MO KIO AVE 3,"{'SEARCHVAL': 'KEBUN BARU PALM VIEW', 'BLK_NO': '231', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'KEBUN BARU PALM VIEW', 'ADDRESS': '231 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560231', 'POSTAL': '560231', 'X': '28468.1500659371', 'Y': '38954.0420923699', 'LATITUDE': '1.36856103572357', 'LONGITUDE': '103.837525234344'}",1.36856103572357,103.837525234344,560231.0
639 ANG MO KIO AVE 6,"{'SEARCHVAL': 'YIO CHU KANG HEIGHTS', 'BLK_NO': '639', 'ROAD_NAME': 'ANG MO KIO AVENUE 6', 'BUILDING': 'YIO CHU KANG HEIGHTS', 'ADDRESS': '639 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560639', 'POSTAL': '560639', 'X': '29017.6559877852', 'Y': '40211.6160377115', 'LATITUDE': '1.37993407100545', 'LONGITUDE': '103.84246297225'}",1.37993407100545,103.84246297225,560639.0
152 ANG MO KIO AVE 5,"{'SEARCHVAL': 'YIO CHU KANG GROVE', 'BLK_NO': '152', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'YIO CHU KANG GROVE', 'ADDRESS': '152 ANG MO KIO AVENUE 5 YIO CHU KANG GROVE SINGAPORE 560152', 'POSTAL': '560152', 'X': '28761.3102590153', 'Y': '39852.6397485118', 'LATITUDE': '1.3766876256746', 'LONGITUDE': '103.840159506601'}",1.3766876256746,103.840159506601,560152.0
209 ANG MO KIO AVE 3,"{'SEARCHVAL': '209 ANG MO KIO AVENUE 3 SINGAPORE 560209', 'BLK_NO': '209', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'NIL', 'ADDRESS': '209 ANG MO KIO AVENUE 3 SINGAPORE 560209', 'POSTAL': '560209', 'X': '29109.0895129992', 'Y': '38999.3532337267', 'LATITUDE': '1.36897079641509', 'LONGITUDE': '103.843284524871'}",1.36897079641509,103.843284524871,560209.0
254 ANG MO KIO AVE 4,"{'SEARCHVAL': 'KEBUN BARU VIEW', 'BLK_NO': '254', 'ROAD_NAME': 'ANG MO KIO AVENUE 4', 'BUILDING': 'KEBUN BARU VIEW', 'ADDRESS': '254 ANG MO KIO AVENUE 4 KEBUN BARU VIEW SINGAPORE 560254', 'POSTAL': '560254', 'X': '28152.3690952277', 'Y': '39135.6504789609', 'LATITUDE': '1.37020344042146', 'LONGITUDE': '103.834687722549'}",1.37020344042146,103.834687722549,560254.0
324 ANG MO KIO AVE 3,"{'SEARCHVAL': 'ANG MO KIO 31', 'BLK_NO': '324', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'ANG MO KIO 31', 'ADDRESS': '324 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560324', 'POSTAL': '560324', 'X': '29509.1373676127', 'Y': '38928.9328627251', 'LATITUDE': '1.36833392201705', 'LONGITUDE': '103.846879231399'}",1.36833392201705,103.846879231399,560324.0
105 ANG MO KIO AVE 4,"{'SEARCHVAL': 'KEBUN BARU HEIGHTS', 'BLK_NO': '105', 'ROAD_NAME': 'ANG MO KIO AVENUE 4', 'BUILDING': 'KEBUN BARU HEIGHTS', 'ADDRESS': '105 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560105', 'POSTAL': '560105', 'X': '28476.5936832111', 'Y': '39368.946502503', 'LATITUDE': '1.37231328287072', 'LONGITUDE': '103.837601112788'}",1.37231328287072,103.837601112788,560105.0
120 ANG MO KIO AVE 3,"{'SEARCHVAL': '120 ANG MO KIO AVENUE 3 SINGAPORE 560120', 'BLK_NO': '120', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'NIL', 'ADDRESS': '120 ANG MO KIO AVENUE 3 SINGAPORE 560120', 'POSTAL': '560120', 'X': '29254.9017410586', 'Y': '39118.3988784254', 'LATITUDE': '1.37004739686133', 'LONGITUDE': '103.844594754874'}",1.37004739686133,103.844594754874,560120.0
344 ANG MO KIO AVE 3,"{'SEARCHVAL': 'TECK GHEE EVERGREEN', 'BLK_NO': '344', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'TECK GHEE EVERGREEN', 'ADDRESS': '344 ANG MO KIO AVENUE 3 TECK GHEE EVERGREEN SINGAPORE 560344', 'POSTAL': '560344', 'X': '29774.6270845318', 'Y': '38889.4735214654', 'LATITUDE': '1.36797705108684', 'LONGITUDE': '103.849264839398'}",1.36797705108684,103.849264839398,560344.0
103 ANG MO KIO AVE 3,"{'SEARCHVAL': 'KEBUN BARU HEIGHTS', 'BLK_NO': '103', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'KEBUN BARU HEIGHTS', 'ADDRESS': '103 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560103', 'POSTAL': '560103', 'X': '28666.1979630608', 'Y': '39225.5638854969', 'LATITUDE': '1.37101657804604', 'LONGITUDE': '103.839304839187'}",1.37101657804604,103.839304839187,560103.0
124 ANG MO KIO AVE 6,"{'SEARCHVAL': '124 ANG MO KIO AVENUE 6 SINGAPORE 560124', 'BLK_NO': '124', 'ROAD_NAME': 'ANG MO KIO AVENUE 6', 'BUILDING': 'NIL', 'ADDRESS': '124 ANG MO KIO AVENUE 6 SINGAPORE 560124', 'POSTAL': '560124', 'X': '29274.2121395785', 'Y': '39211.7680109292', 'LATITUDE': '1.37089179310251', 'LONGITUDE': '103.844768276408'}",1.37089179310251,103.844768276408,560124.0
585 ANG MO KIO AVE 3,"{'SEARCHVAL': 'CHENG SAN COURT', 'BLK_NO': '585', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'CHENG SAN COURT', 'ADDRESS': '585 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560585', 'POSTAL': '560585', 'X': '30119.86252636', 'Y': '39179.2386456132', 'LATITUDE': '1.37059756050933', 'LONGITUDE': '103.852367040901'}",1.37059756050933,103.852367040901,560585.0
428 ANG MO KIO AVE 3,"{'SEARCHVAL': 'CHONG BOON HEIGHTS', 'BLK_NO': '428', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'CHONG BOON HEIGHTS', 'ADDRESS': '428 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560428', 'POSTAL': '560428', 'X': '30347.4753727429', 'Y': '38995.8524992652', 'LATITUDE': '1.36893906457102', 'LONGITUDE': '103.854412288513'}",1.36893906457102,103.854412288513,560428.0
427 ANG MO KIO AVE 3,"{'SEARCHVAL': 'CHONG BOON HEIGHTS', 'BLK_NO': '427', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'CHONG BOON HEIGHTS', 'ADDRESS': '427 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560427', 'POSTAL': '560427', 'X': '30362.8680347903', 'Y': '39037.074375486', 'LATITUDE': '1.36931185924705', 'LONGITUDE': '103.854550605629'}",1.36931185924705,103.854550605629,560427.0
573 ANG MO KIO AVE 3,"{'SEARCHVAL': 'CHENG SAN COURT', 'BLK_NO': '573', 'ROAD_NAME': 'ANG MO KIO AVENUE 3', 'BUILDING': 'CHENG SAN COURT', 'ADDRESS': '573 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560573', 'POSTAL': '560573', 'X': '30393.1924380297', 'Y': '39175.2469341885', 'LATITUDE': '1.37056143999067', 'LONGITUDE': '103.854823102785'}",1.37056143999067,103.854823102785,560573.0
544 ANG MO KIO AVE 10,"{'SEARCHVAL': 'CHENG SAN GREEN', 'BLK_NO': '544', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'CHENG SAN GREEN', 'ADDRESS': '544 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560544', 'POSTAL': '560544', 'X': '30576.620777946', 'Y': '39551.0020682868', 'LATITUDE': '1.37395961943023', 'LONGITUDE': '103.856471368511'}",1.37395961943023,103.856471368511,560544.0
640 ANG MO KIO AVE 6,"{'SEARCHVAL': 'YIO CHU KANG HEIGHTS', 'BLK_NO': '640', 'ROAD_NAME': 'ANG MO KIO AVENUE 6', 'BUILDING': 'YIO CHU KANG HEIGHTS', 'ADDRESS': '640 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560640', 'POSTAL': '560640', 'X': '29144.9344937876', 'Y': '40222.7060453389', 'LATITUDE': '1.38003436037009', 'LONGITUDE': '103.843606664405'}",1.38003436037009,103.843606664405,560640.0
414 ANG MO KIO AVE 10,"{'SEARCHVAL': 'TECK GHEE HEARTLANDS', 'BLK_NO': '414', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'TECK GHEE HEARTLANDS', 'ADDRESS': '414 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560414', 'POSTAL': '560414', 'X': '30292.0087780254', 'Y': '38439.1736403685', 'LATITUDE': '1.36390466431674', 'LONGITUDE': '103.853913839503'}",1.36390466431674,103.853913839503,560414.0
438 ANG MO KIO AVE 10,"{'SEARCHVAL': 'CHONG BOON RISE', 'BLK_NO': '438', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'CHONG BOON RISE', 'ADDRESS': '438 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560438', 'POSTAL': '560438', 'X': '30291.1992910691', 'Y': '38778.2131956611', 'LATITUDE': '1.3669708169506', 'LONGITUDE': '103.853906591778'}",1.3669708169506,103.853906591778,560438.0
456 ANG MO KIO AVE 10,"{'SEARCHVAL': 'TECK GHEE GRANDEUR', 'BLK_NO': '456', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'TECK GHEE GRANDEUR', 'ADDRESS': '456 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560456', 'POSTAL': '560456', 'X': '30820.0318773584', 'Y': '38799.2167549226', 'LATITUDE': '1.36716071992678', 'LONGITUDE': '103.858658520644'}",1.36716071992678,103.858658520644,560456.0
179 ANG MO KIO AVE 5,"{'SEARCHVAL': 'KEBUN BARU LINK 2', 'BLK_NO': '179', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'KEBUN BARU LINK 2', 'ADDRESS': '179 ANG MO KIO AVENUE 5 KEBUN BARU LINK 2 SINGAPORE 560179', 'POSTAL': '560179', 'X': '28322.6810465446', 'Y': '39876.5844174828', 'LATITUDE': '1.37690418077298', 'LONGITUDE': '103.836218103538'}",1.37690418077298,103.836218103538,560179.0
473 ANG MO KIO AVE 10,"{'SEARCHVAL': 'TECK GHEE HORIZON', 'BLK_NO': '473', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'TECK GHEE HORIZON', 'ADDRESS': '473 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560473', 'POSTAL': '560473', 'X': '30618.3247626107', 'Y': '38345.0933918543', 'LATITUDE': '1.36305380914637', 'LONGITUDE': '103.856846002568'}",1.36305380914637,103.856846002568,560473.0
336 ANG MO KIO AVE 1,"{'SEARCHVAL': 'ANANIAS CENTRE (AMK)', 'BLK_NO': '336', 'ROAD_NAME': 'ANG MO KIO AVENUE 1', 'BUILDING': 'ANANIAS CENTRE (AMK)', 'ADDRESS': '336 ANG MO KIO AVENUE 1 ANANIAS CENTRE (AMK) SINGAPORE 560336', 'POSTAL': '560336', 'X': '30055.0286868447', 'Y': '38404.8031038698', 'LATITUDE': '1.3635938468353', 'LONGITUDE': '103.851784409615'}",1.3635938468353,103.851784409615,560336.0
335 ANG MO KIO AVE 1,"{'SEARCHVAL': 'TECK GHEE VIEW', 'BLK_NO': '335', 'ROAD_NAME': 'ANG MO KIO AVENUE 1', 'BUILDING': 'TECK GHEE VIEW', 'ADDRESS': '335 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560335', 'POSTAL': '560335', 'X': '29933.3006026251', 'Y': '38362.3548294846', 'LATITUDE': '1.36320996798464', 'LONGITUDE': '103.850690597254'}",1.36320996798464,103.850690597254,560335.0
150 ANG MO KIO AVE 5,"{'SEARCHVAL': 'YIO CHU KANG GROVE', 'BLK_NO': '150', 'ROAD_NAME': 'ANG MO KIO AVENUE 5', 'BUILDING': 'YIO CHU KANG GROVE', 'ADDRESS': '150 ANG MO KIO AVENUE 5 YIO CHU KANG GROVE SINGAPORE 560150', 'POSTAL': '560150', 'X': '28968.1332683703', 'Y': '39865.8164612036', 'LATITUDE': '1.37680678506745', 'LONGITUDE': '103.842017962576'}",1.37680678506745,103.842017962576,560150.0
638 ANG MO KIO AVE 6,"{'SEARCHVAL': 'YIO CHU KANG HEIGHTS', 'BLK_NO': '638', 'ROAD_NAME': 'ANG MO KIO AVENUE 6', 'BUILDING': 'YIO CHU KANG HEIGHTS', 'ADDRESS': '638 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560638', 'POSTAL': '560638', 'X': '29140.605203541', 'Y': '40271.4956741873', 'LATITUDE': '1.38047559647224', 'LONGITUDE': '103.843567764408'}",1.38047559647224,103.843567764408,560638.0
439 ANG MO KIO AVE 10,"{'SEARCHVAL': '439 ANG MO KIO AVENUE 10 SINGAPORE 560439', 'BLK_NO': '439', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'NIL', 'ADDRESS': '439 ANG MO KIO AVENUE 10 SINGAPORE 560439', 'POSTAL': '560439', 'X': '30245.5403403109', 'Y': '38703.1503213178', 'LATITUDE': '1.36629197864802', 'LONGITUDE': '103.85349630883'}",1.36629197864802,103.85349630883,560439.0
460 ANG MO KIO AVE 10,"{'SEARCHVAL': 'TECK GHEE GRANDEUR', 'BLK_NO': '460', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'TECK GHEE GRANDEUR', 'ADDRESS': '460 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560460', 'POSTAL': '560460', 'X': '30871.648112135', 'Y': '38708.4084451813', 'LATITUDE': '1.36633947709831', 'LONGITUDE': '103.859122319513'}",1.36633947709831,103.859122319513,560460.0
716 ANG MO KIO AVE 6,"{'SEARCHVAL': '716 ANG MO KIO AVENUE 6 SINGAPORE 560716', 'BLK_NO': '716', 'ROAD_NAME': 'ANG MO KIO AVENUE 6', 'BUILDING': 'NIL', 'ADDRESS': '716 ANG MO KIO AVENUE 6 SINGAPORE 560716', 'POSTAL': '560716', 'X': '29396.6812445764', 'Y': '39276.5696755778', 'LATITUDE': '1.37147783065153', 'LONGITUDE': '103.845868750998'}",1.37147783065153,103.845868750998,560716.0
545 ANG MO KIO AVE 10,"{'SEARCHVAL': 'CHENG SAN GREEN', 'BLK_NO': '545', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'CHENG SAN GREEN', 'ADDRESS': '545 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560545', 'POSTAL': '560545', 'X': '30556.9429261032', 'Y': '39464.7091666237', 'LATITUDE': '1.37317921904936', 'LONGITUDE': '103.856294541429'}",1.37317921904936,103.856294541429,560545.0
459 ANG MO KIO AVE 10,"{'SEARCHVAL': 'TECK GHEE GRANDEUR', 'BLK_NO': '459', 'ROAD_NAME': 'ANG MO KIO AVENUE 10', 'BUILDING': 'TECK GHEE GRANDEUR', 'ADDRESS': '459 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560459', 'POSTAL': '560459', 'X': '30900.0113619054', 'Y': '38783.6182403173', 'LATITUDE': '1.36701964480661', 'LONGITUDE': '103.859377190201'}",1.36701964480661,103.859377190201,560459.0
620 ANG MO KIO AVE 9,"{'SEARCHVAL': '620 ANG MO KIO AVENUE 9 SINGAPORE 560620', 'BLK_NO': '620', 'ROAD_NAME': 'ANG MO KIO AVENUE 9', 'BUILDING': 'NIL', 'ADDRESS': '620 ANG MO KIO AVENUE 9 SINGAPORE 560620', 'POSTAL': '560620', 'X': '28693.074873223', 'Y': '40488.7996085323', 'LATITUDE': '1.38244082944044', 'LONGITUDE': '103.839546376827'}",1.38244082944044,103.839546376827,560620.0
